,BTC,Signal Portfolio,HODL Portfolio
2020-06-15,0.008822638204409206,0.0076318181818180175,0.0011108153098453588
2020-06-16,0.01030671799333116,0.0013618040543990073,0.011215421835022
2020-06-17,-0.0063734883056125735,-0.0010267452272727517,0.008078218473797305
2020-06-18,-0.008126067167428475,0.0008590909090908649,-0.013006369054646805
2020-06-19,-0.007950677870140366,-0.0015840540733086383,-0.01255398844405231
2020-06-20,0.005054260234257368,0.0,0.00429936376147344
2020-06-21,-0.0064710007654162904,0.0,-0.008322045582010884
2020-06-22,0.04233922382396327,0.003436363636363682,0.045607487417158366
2020-06-23,-0.005711784568762535,-0.0017001395748676984,0.013401897937857399
2020-06-24,-0.03460047385391285,-0.0009394954327968108,-0.029154368611779446
2020-06-25,-0.005554719091425464,-0.0028764490524926245,-0.004034890423419424
2020-06-26,-0.009382756103466616,0.0018483078342450554,-0.005636749789054707
2020-06-27,-0.01659281287422887,-0.0018168810758490972,-0.04612263748221779
2020-06-28,0.011767317939635813,0.0008590909090908649,0.01959349438283353
2020-06-29,0.008281764318659901,0.0,0.01356347817907455
2020-06-30,-0.005507384530980319,0.0,-0.005925025861268973
2020-07-01,0.010331693086808258,-0.0005656759360659347,0.03153869100304907
2020-07-02,-0.01576577796210865,-0.00474053422778542,-0.012676649494549608
2020-07-03,-0.003323165766534908,0.0012216550030961226,-0.0018431336515756236
2020-07-04,0.008794901915770037,-0.0009105906131486874,0.019464457756402487
2020-07-05,-0.007148813966649348,0.001259949604436983,-0.00970039282594748
2020-07-06,0.029513242047414012,0.018290613424249536,0.07106788459410063
2020-07-07,-0.00868238468454452,0.002317026473099393,0.011018781276023404
2020-07-08,0.019179111973766316,0.01298494435306341,0.06930505631717665
2020-07-09,-0.021174046849945283,-0.005733808636363635,-0.010379444093627344
2020-07-10,0.005641881796586201,0.0002329925069055605,-0.006818937473028752
2020-07-11,-0.0059095279160219505,0.005099153378858912,0.014843107262773936
2020-07-12,0.007276763957347221,-0.0020358361363636,0.029591472425240406
2020-07-13,-0.006396299629358393,0.00464978359609769,-0.01295396161360074
2020-07-14,0.0014034973813117357,0.0016681818181818464,0.018629923765989487
2020-07-15,-0.00614533772340764,-0.0019145648734449905,0.0032456741238398035
2020-07-16,-0.007099909756101752,0.0030988944339824798,-0.017347089153992412
2020-07-17,0.0021561541831094377,-0.003697972500000035,-0.0029092783181089432
2020-07-18,0.0021974083475400086,0.0,0.002270016069006342
2020-07-19,0.004220545585394975,0.0,0.009998287204423972
2020-07-20,-0.005361266639942186,-0.0009403303761644777,-0.03282062388442575
2020-07-21,0.024765503818867884,0.0038548374452842538,0.03359777243082007
2020-07-22,0.013873014621863966,0.0008590909090908649,0.02746965392723566
2020-07-23,0.00905208415414549,0.005783888735424236,0.015541867113002317
2020-07-24,-0.006737529947157039,0.0021348720901923635,-0.012788977571326465
2020-07-25,0.016959652819286353,0.010650668208551206,0.06716398733813134
2020-07-26,0.02455292949848742,0.00292492910421549,0.0022122821445449414
2020-07-27,0.11146122263373637,0.0036451391482776874,0.018775720109459382
2020-07-28,-0.011553661525837478,0.004058203967693741,0.03019473918309168
2020-07-29,0.01768233158793797,0.0,-0.007769687041106588
2020-07-30,-9.628337182865376e-05,0.0,0.015785802695589046
2020-07-31,0.020853206815024894,0.0010469226167906243,0.0309513943361166
2020-08-01,0.04123353268078067,0.013798190586177927,0.08963266597355313
2020-08-02,-0.061948521007606616,0.005274592083333252,-0.05338816293684656
2020-08-03,0.01329907253976792,0.0,0.04076040204671583
2020-08-04,-0.002406683132795684,0.0,0.016232369167692884
2020-08-05,0.04932567265327492,0.000787499999999941,0.017372556450000243
2020-08-06,0.0015366943203813932,0.002423650208333239,0.013828451832942346
2020-08-07,-0.014825123018757713,0.0,-0.023951334953799086
2020-08-08,0.014630831506594388,0.0032340537028019423,0.04183565607658113
2020-08-09,-0.006776465868612802,-0.0034249999999999003,-0.008204605120183839
2020-08-10,0.018047251452405044,5.63108434590287e-05,0.008516082517741275
2020-08-11,-0.042385026675002546,0.0,-0.05613213122080263
2020-08-12,0.015423993034128447,0.0020807193100473853,0.03298173110566882
2020-08-13,0.01915915479812158,0.005481983541666624,0.04184063535467408
2020-08-14,-0.0018753180661281732,-0.0008158600663562554,0.017902120274184252
2020-08-15,0.007745653638868033,-0.0009249999999999536,0.017732574117951483
2020-08-16,0.005244100702952892,0.0013281979028019197,0.02722975964086216
2020-08-17,0.03160999326414893,0.004361251041666625,0.011880564054739251
2020-08-18,-0.02742465071724165,-0.0009249999999999536,-0.03190317241264451
2020-08-19,-0.01646379545160248,-0.0009249999999999536,-0.041031266870294125
2020-08-20,0.007994818031850537,0.0002559344885406656,0.02964889330795928
2020-08-21,-0.026934740662747148,-0.0009249999999999536,-0.07017712795281805
2020-08-22,0.011434732153948746,0.0017493429069594946,0.03246589368174879
2020-08-23,-0.0014112542168149833,0.0015824418749998959,-0.006302114674592074
2020-08-24,0.008520679595017677,0.0,0.014207842767944845
2020-08-25,-0.03625620038624788,0.0,-0.06213196287481704
2020-08-26,0.012275793512441346,-0.004501478139021686,0.017381913266226068
2020-08-27,-0.011397827706053132,-0.0017125000000000057,-0.026009807345459657
2020-08-28,0.01687790513548104,0.0,0.03207342430520077
2020-08-29,-0.005221721459002682,0.0,0.016069179850762394
2020-08-30,0.021582570687565195,-0.0011513244087807406,0.03440424100271566
2020-08-31,-0.004783108277665149,-0.006955202260679583,-0.003168710483453796
2020-09-01,0.023337402031744725,0.01559889529365277,0.052155813462122946
2020-09-02,-0.044695050703307815,-0.00463883239951246,-0.0562877442901587
2020-09-03,-0.11019429742665399,0.0013337924999998751,-0.13925109752132103
2020-09-04,0.030265021082604315,0.012146886538461299,0.025813461200362875
2020-09-05,-0.02673143185294946,0.0021384615384614225,-0.08767283567532946
2020-09-06,0.008793642458124529,0.0025984955333557824,0.06373564660963771
2020-09-07,0.011759453233710193,0.0,0.008257205201220863
2020-09-08,-0.024062604781273866,0.0,-0.018291121329112592
2020-09-09,0.008912017154698804,0.0007269230769229029,0.0239583678290467
2020-09-10,0.011411751697061323,0.0,0.015695239918174453
2020-09-11,0.005021328552619497,0.0,0.008072084536161706
2020-09-12,0.004858579431107124,0.0,0.03299742623291246
2020-09-13,-0.010591783320595627,0.0030137155769229818,-0.021884787701346164
2020-09-14,0.032570596414342345,-0.002449553653846137,0.013762098982987414
2020-09-15,0.010566292514164966,-0.0016961305769229718,-0.038955616560034434
2020-09-16,0.015903637264597092,0.0022422966495079244,-0.006742132328273032
2020-09-17,-0.0011727987416713104,0.00675384615384611,0.026641302019259294
2020-09-18,-0.000826678298661121,-0.0005211676752998606,-0.012092127596010416
2020-09-19,0.013494974048858577,-0.0009318366655370891,-0.007013687109952427
2020-09-20,-0.014399832396250867,0.0007269230769229029,-0.025948114303106062
2020-09-21,-0.04577031192160208,-0.008035009967878981,-0.0862472189745167
2020-09-22,0.010426578509505458,-0.0018161842307692355,0.02289166884193672
2020-09-23,-0.02712166882692546,-0.001580769230769219,-0.05090434414610301
2020-09-24,0.04756927927675969,0.006984932290240886,0.07675637465518226
2020-09-25,-0.0038611010617980446,0.006222346802452927,0.03569139891671247
2020-09-26,0.0040239584181858135,-2.8975944732834158e-05,0.004204374472238648
2020-09-27,0.0038689227614088217,0.0,0.011419273705022936
2020-09-28,-0.007109026745884539,0.0,-0.012542556743104671
2020-09-29,0.013611811307195909,-0.00234938933251827,0.018048629309471487
2020-09-30,-0.005903858824108821,-0.0018004454388576008,0.008745712506518677
2020-10-01,-0.014886289798547558,0.00454163846444966,-0.02041243423521666
2020-10-02,-0.0044739145715742,-0.00579987640211399,-0.032470967305676335
2020-10-03,-0.0025735555103089114,0.00365725337129974,0.0008115121355820598
2020-10-04,0.01159617231420551,0.0019389201666666356,0.02203949709616726
2020-10-05,0.011710893645141551,-0.0013699999999998713,0.005194774529282853
2020-10-06,-0.01774223458504698,-0.0015899999999999803,-0.050932229932962314
2020-10-07,0.006145190751095209,0.0016118551465011954,0.010324408816049013
2020-10-08,0.02445877799932905,0.0014108098815277526,0.035014209303091626
2020-10-09,0.011998772831980808,-0.0005467332832318483,0.038441204421612696
2020-10-10,0.022109466837177294,-0.002359110733151648,0.00853739236847173
2020-10-11,0.00662252241964989,0.0014687911486555016,0.02257040261357135
2020-10-12,0.014140351587016431,0.009061066712022336,0.022005951276255598
2020-10-13,-0.009626759268541618,0.002607982171906942,-0.006890240032615957
2020-10-14,-0.00019528239758825894,-7.333333333336967e-05,-0.016573847156526766
2020-10-15,0.007433566929715196,0.001546668856590161,-0.0006468989485931553
2020-10-16,-0.01591723178574922,0.00045892016666670976,-0.03822303969264296
2020-10-17,0.003298017832110034,0.000824270152505413,0.008050400315521733
2020-10-18,0.012755090809045244,0.0,0.012782386824016223
2020-10-19,0.02120666718837927,-0.00034990611059504406,0.0006506198769131721
2020-10-20,0.01319965942957313,-0.0019366838874408376,-0.04496140266786397
2020-10-21,0.07529728916653622,0.011151628087908705,0.05299495848177527
2020-10-22,0.013504146194916578,0.011752182062263028,0.044822980198387485
2020-10-23,-0.003319487357001827,-0.0013699999999998713,-0.007518852737159798
2020-10-24,0.014317080076959865,0.0006299999999999084,0.018050044952242494
2020-10-25,-0.006641049265928567,-0.0013815945844302124,-0.015794493776957852
2020-10-26,0.001799012731323435,0.0018533333333332624,-0.01680161124126134
2020-10-27,0.04461786554094482,0.0,0.007030172960339476
2020-10-28,-0.027382756955898313,0.0,-0.04335362501184992
2020-10-29,0.014369157909136288,-0.0006937499999999375,-0.030498585925743615
2020-10-30,0.007620485399741916,0.005991530098507392,-0.0060367272774055625
2020-10-31,0.017315515694044104,-0.00157541071184375,0.002717203196938245
2020-11-01,-0.002239596974083491,0.0,0.011116003012088704
2020-11-02,-0.015438243390798911,-0.003826731093749869,-0.03880176930527868
2020-11-03,0.035154432541123715,0.005432946007860373,-0.016000410036612345
2020-11-04,0.00840149680203206,0.0011881345362310114,-0.007228677069285094
2020-11-05,0.10360887797144014,0.013266962656165004,0.04712790905878794
2020-11-06,-0.0004993989902727369,0.016169273526305483,0.08844162900605435
2020-11-07,-0.04917080154137221,0.003251119218749876,-0.03449544257948378
2020-11-08,0.043769908137594626,-0.0016803145381184548,0.053707470352834186
2020-11-09,-0.009337435048961451,-0.0007058873437499891,-0.018441431443411704
2020-11-10,-0.002220668131423187,-0.0032746373437498866,0.03014829504037886
2020-11-11,0.025862587514123403,-0.0012843749999998932,-0.015069916087048885
2020-11-12,0.0381625775004415,-0.000740262343749909,-0.008273958964224448
2020-11-13,0.0019350458161737638,0.0029110890982613213,0.04570771431660914
2020-11-14,-0.0156875936702755,-9.373109374999355e-05,-0.015939157224740597
2020-11-15,-0.006986829974864994,0.0008863316696914314,-0.0162841007149348
2020-11-16,0.047316149989971246,-0.0004062816693470861,0.05475801684663595
2020-11-17,0.057636677167242745,0.0022302830078562152,0.045779196090321106
2020-11-18,0.006695525356272158,-0.0005512249306699468,-0.02916777028774975
2020-11-19,0.0013132212598274684,-0.0032746373437498866,0.005946535401170294
2020-11-20,0.04786915102902012,0.003567071364952268,0.04333016143511381
2020-11-21,0.003090390161784251,0.01280022823966176,0.12319534011942657
2020-11-22,-0.01531835023944561,-0.0003585560409420374,-0.03182696857749279
2020-11-23,-0.0028819866342334466,0.01191163676684015,0.11326966587173937
2020-11-24,0.043388475835452356,0.007858148638578033,0.07961532914843539
2020-11-25,-0.02283515227602384,-0.0012843749999998932,-0.07201734991112274
2020-11-26,-0.08464187022817826,0.0,-0.10038301171561703
2020-11-27,-0.0006551895794181251,0.0,0.01011489745440275
2020-11-28,0.033459907490068774,0.0,0.04948747211464899
2020-11-29,0.026151755246461628,0.0,0.02515486609814288
2020-11-30,0.08464343996981305,0.0,0.06406587643972994
2020-12-01,-0.04803752535493644,0.0005906249999998447,-0.056972029368677735
2020-12-02,0.023135190995470456,0.0,0.04216500580955218
2020-12-03,0.011833700300077687,0.0,0.01408875837585355
2020-12-04,-0.03962581621150707,0.0,-0.08235096477459236
2020-12-05,0.025900922621942213,0.0005906249999998447,0.053724556987290395
2020-12-06,0.011876149620712262,0.0,0.00362526629205151
2020-12-07,-0.01043302148846903,0.0,-0.012579692093527939
2020-12-08,-0.04451913327571788,0.0017774564062500442,-0.07444337294685988
2020-12-09,0.011936032560197374,0.009489394687499875,0.028141048870604646
2020-12-10,-0.015345253366302214,-0.00041752601532007994,-0.027871871299178785
2020-12-11,-0.012164235809958845,0.004039480582143762,-0.02556429563605367
2020-12-12,0.04262159435700341,0.002362499999999823,0.03583679604765333
2020-12-13,0.01995053191492757,0.0,0.044944546121661766
2020-12-14,0.004987204740350748,0.0017718749999999783,-9.94888533928373e-05
2020-12-15,0.008002304015974682,0.0003711484271013976,-0.0004105484953308425
2020-12-16,0.09893945454576669,0.020551955927101462,0.07446285735205027
2020-12-17,0.06887168100139851,0.004694417713065446,-6.260089703202798e-05
2020-12-18,0.013470663746656397,0.0017253626562498958,0.020324382892797033
2020-12-19,0.03126271657368607,-0.0008978812329587527,0.011976200017031813
2020-12-20,-0.01569654904036666,0.006091725312499907,0.00047983293164555185
2020-12-21,-0.03164747863070372,-0.0009478684374999435,-0.06050954082682636
2020-12-22,0.04825715680972853,0.00826295062499982,0.012757032051589068
2020-12-23,-0.02470811462124911,0.002302258147413916,-0.13834743165323193
2020-12-24,0.02148051468550971,0.0007316033692890134,0.11015203780937322
2020-12-25,0.04181411306361715,0.0,0.015025256422172673
2020-12-26,0.07193004448041762,0.0,-0.00847312183850546
2020-12-27,-0.007664993136205611,0.0,0.009806438798272143
2020-12-28,0.03029844550450478,0.005293959405444415,0.04857139029724444
2020-12-29,0.011075296668329182,-0.006683268124999975,-0.012926623014095195
2020-12-30,0.05489068099903771,0.004237499999999894,-0.008878750306890448
2020-12-31,0.0015459928550403124,0.0022537654005390095,0.01878560256031192
2021-01-01,0.013314598669263322,0.00414452340655358,0.011630226829786317
2021-01-02,0.09758102011241321,0.0027776208036640604,0.05695896499572184
2021-01-03,0.02654106797196132,0.004758373204742927,0.09478463024063566
2021-01-04,-0.030962775752638505,0.005091628056788977,0.03873741512984763
2021-01-05,0.061454394124248246,0.0015131267989765274,0.04275044970628117
2021-01-06,0.08306470208994687,-0.0010541887603984224,0.1274338124406309
2021-01-07,0.07264999044097431,0.01150286921874999,0.0012603491692984026
2021-01-08,0.02881876263961991,0.00033215293335153717,0.010483736088905626
2021-01-09,-0.012333271731331252,0.0011124999999998497,0.09278669606531187
2021-01-10,-0.0476970323927961,0.00996993493035947,-0.004065567875890297
2021-01-11,-0.07360248780335066,0.0030997006249999792,-0.10570267409361978
2021-01-12,-0.03817053890507027,0.0036812499999998582,0.017983047364452887
2021-01-13,0.09878086378975248,0.0005906249999998447,0.1094936077360189
2021-01-14,0.046557728039347435,0.0018177376562498182,0.047048891835183015
2021-01-15,-0.06148790794237258,-9.373109374999355e-05,-0.014774777210723733
2021-01-16,-0.019849686738507732,0.006669506562499983,0.07227869506934681
2021-01-17,-0.0043255279708590555,-0.0007624999999999993,0.02240247595795153
2021-01-18,0.022777637920255556,0.0005906249999998447,0.010900881269505058
2021-01-19,-0.021692507889712775,-0.0025423560937498646,-0.020898300765872402
2021-01-20,-0.010894922770363191,-0.0026718749999999902,0.014945956157540463
2021-01-21,-0.13014169014081511,-0.0018292005597390082,-0.132273090485714
2021-01-22,0.06821152999829128,0.0018108757812498322,0.07836113743916062
2021-01-23,-0.027279777022817697,-9.373109374999355e-05,0.05229890466312903
2021-01-24,0.005895006245659085,-0.000705887343749878,0.05230409831066796
2021-01-25,-0.0006800796761806671,0.0,-0.03401842766803864
2021-01-26,0.006835189038927769,0.0,0.03051261256305371
2021-01-27,-0.06445436276369731,-0.019373799364007738,-0.06652195919369497
2021-01-28,0.09936164133950354,0.011243088881542462,0.23102648042649876
2021-01-29,0.026036123024914426,-8.875990201762107e-05,0.0721052645071818
2021-01-30,0.0005982021836157259,0.007290350312499916,0.03241370777793362
2021-01-31,-0.03393540654155547,0.001087518906250029,0.012187054001247422
2021-02-01,0.01267515963947985,0.0035261719630390598,0.014533049485500715
2021-02-02,0.058366563733689425,0.00044514390624983413,0.039380686826158806
2021-02-03,0.06051279769134221,0.004220518906249859,0.08517513741631721
2021-02-04,-0.017942495732656383,-0.0021055246875000266,0.027349049987623886
2021-02-05,0.03747525822185094,-0.002835241852585879,0.09228159168101646
2021-02-06,0.02311858018153279,0.002098013124999909,0.01297066976590422
2021-02-07,-0.010198590862437795,-0.0016637941635233577,0.022902748208788903
2021-02-08,0.19568125510793077,0.002078966269054794,0.09625764178353702
2021-02-09,0.0008873805954630054,0.002553713159429538,0.05903933659918459
2021-02-10,-0.03532910871289663,0.005684226991396368,0.08451370219037413
2021-02-11,0.07157658862879068,0.004156612656250003,0.057038702023782806
2021-02-12,-0.014548001350770723,0.00045312499999994316,0.06143827369026411
2021-02-13,-0.0029435592933306776,0.008992367026078085,0.04638457048310718
2021-02-14,0.030358763634144248,-0.0007624999999999993,-0.048069889163514734
2021-02-15,-0.013844971586776,0.005068444062499955,-0.01920283353686325
2021-02-16,0.025350561611381606,-0.0012843749999998932,-0.009286849861050661
2021-02-17,0.06091068040657088,0.0017774564062498222,0.05336991188354556
